Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2wPdiD2p3JWYPKXiNlGFPs,"King Cobra","My Point Of View (Expanded Edition)","Herbie Hancock",1963-03-19,415226,16,false,brunocaivanophy,2026-01-07T16:28:42Z,"jazz,jazz fusión,jazz funk,hard bop,cool jazz","Blue Note Records",0.452,0.494,6,-10.179,1,0.0379,0.766,0.000346,0.0798,0.102,127.645,4
spotify:track:6YxNlLouebzLbO40n6xCnt,"On A Clear Day (You Can See Forever)","Straight No Chaser","Joe Henderson",1996-01-01,712893,4,false,brunocaivanophy,2026-01-07T16:29:25Z,"hard bop,jazz,baladas de jazz,bebop,free jazz,cool jazz","Verve",0.558,0.428,2,-15.654,0,0.0475,0.517,0.0000123,0.315,0.667,98.963,4
spotify:track:2YeoIxDYJfhRtbjnj2sMXn,"Hub-Tones","Double Take","Freddie Hubbard;Woody Shaw",1985-01-01,385973,4,false,brunocaivanophy,2026-01-07T16:29:53Z,"hard bop,jazz,bebop,baladas de jazz,cool jazz,jazz funk,jazz latino","CM BLUE NOTE (A92)",0.365,0.576,5,-10.715,0,0.0382,0.617,0.35,0.159,0.577,87.528,4
spotify:track:3MPNtrRkCqiRWzicpi88C9,"Broski","Diamond In The Rough","Roy Hargrove",1990-04-13,252160,10,false,brunocaivanophy,2026-01-07T16:30:03Z,"jazz,baladas de jazz,jazz latino","RCA Records Label",0.617,0.705,1,-7.742,1,0.041,0.308,0.0344,0.172,0.624,113.589,4
spotify:track:64lZnSwDyB3TYHE2VBQzGS,"Demon's Dance - Remastered 2006/Rudy Van Gelder Edition","Demon's Dance (Remastered 2006/Rudy Van Gelder Edition)","Jackie McLean",1970-10-01,426453,13,false,brunocaivanophy,2026-01-07T16:30:20Z,"hard bop,bebop,jazz,free jazz,baladas de jazz","Blue Note Records",0.423,0.654,3,-8.837,1,0.0995,0.686,0.0175,0.341,0.58,176.873,3
spotify:track:58IjLX5S7SFMqpRy8Bz6pT,"New York Minute","The New Standard","Herbie Hancock",1996-02-19,515626,0,false,brunocaivanophy,2026-01-07T16:30:24Z,"jazz,jazz fusión,jazz funk,hard bop,cool jazz","Verve",0.495,0.614,1,-12.949,1,0.0326,0.0131,0.408,0.0821,0.403,108.345,4
spotify:track:2h6KpRvoTDpcJ6oVDaEGH2,"Quartet No. 1","Three Quartets","Chick Corea",1981-07,610560,17,false,brunocaivanophy,2026-01-07T16:30:32Z,"jazz fusión,jazz,jazz latino,free jazz","Stretch Records",0.461,0.443,0,-13.888,1,0.038,0.593,0.634,0.113,0.353,115.288,3
spotify:track:7Ds2eAeFXqiSluJrr1fnR1,"Windows","Sweet Rain","Stan Getz",1967-07-01,537493,15,false,brunocaivanophy,2026-01-07T16:32:24Z,"bossa nova,jazz,jazz brasileño,cool jazz,jazz latino,baladas de jazz","Verve Reissues",0.428,0.233,8,-17.418,0,0.0328,0.812,0.401,0.114,0.467,95.293,4
spotify:track:7wjUhYlLAO3B1e3nLEmN6r,"Cyclic Episode","Fuchsia Swing Song","Sam Rivers",1965-01-01,416880,25,false,brunocaivanophy,2026-01-07T16:44:03Z,"free jazz,hard bop,jazz,avant-garde,jazz experimental","CM BLUE NOTE (A92)",0.465,0.364,2,-14.941,1,0.0398,0.798,0.0000528,0.329,0.375,108.427,4
spotify:track:2gBUu25FuFQo9myywmCrLU,"Impressions","Infinity","McCoy Tyner Trio",1995-01-01,670866,13,false,brunocaivanophy,2026-01-07T16:31:14Z,"hard bop,jazz,bebop","Impulse!",0.463,0.795,0,-8.031,1,0.0625,0.62,0.725,0.129,0.414,137.635,4
spotify:track:1Mg3SMOgU9XFyrEdIIgjSk,"French Spice - Remaster 2003/Rudy Van Gelder Edition","Free Form (Remastered / Rudy Van Gelder Edition)","Donald Byrd",1961,482186,13,false,brunocaivanophy,2026-01-07T16:32:11Z,"hard bop,jazz funk,jazz,soul jazz,jazz fusión,acid jazz","Blue Note Records",0.392,0.407,5,-9.52,0,0.0285,0.499,0.000024,0.0947,0.49,81.607,4
spotify:track:2BhU0Hl5OatWiCW93pE2b8,"Remember - 1999/ Remastered","Soul Station","Hank Mobley",1960-10-01,342333,50,false,brunocaivanophy,2026-01-07T16:42:59Z,"hard bop,jazz,bebop,baladas de jazz,cool jazz","Blue Note Records",0.539,0.403,8,-9.168,1,0.0531,0.794,0.000613,0.278,0.699,165.301,4
spotify:track:3lW1WztiEqcqN7UFZxfUiQ,"The Bridge - Remastered","The Bridge","Sonny Rollins",1962,358960,28,false,brunocaivanophy,2026-01-07T16:43:41Z,"hard bop,jazz,bebop,baladas de jazz,cool jazz,free jazz","RCA Bluebird",0.485,0.509,7,-11.191,1,0.0618,0.348,0,0.153,0.588,82.633,4
spotify:track:4QqtLBJlv7rR7xSue2O9GS,"Ellipsis","Fuchsia Swing Song","Sam Rivers",1965-01-01,460946,16,false,brunocaivanophy,2026-01-07T16:44:21Z,"free jazz,hard bop,jazz,avant-garde,jazz experimental","CM BLUE NOTE (A92)",0.458,0.49,7,-14.728,0,0.055,0.31,0,0.124,0.584,123.71,4
spotify:track:4ZAcQgIlpV5z7k7evEF0MJ,"The Moontrane - Rudy Van Gelder 24Bit Mastering/Digital Remaster/1998","Unity (Remastered / Rudy Van Gelder Edition)","Larry Young",1999-01-01,441426,39,false,brunocaivanophy,2026-01-07T16:45:07Z,"hard bop,jazz,soul jazz,free jazz,bebop","Blue Note Records",0.406,0.746,10,-7.838,1,0.0524,0.403,0.0816,0.305,0.59,93.056,4
spotify:track:4TrzjMsOnd1KWkWrsDRB3u,"Peace","The Shape Of Jazz To Come","Ornette Coleman",1959,544826,35,false,brunocaivanophy,2026-01-07T16:46:17Z,"free jazz,jazz,avant-garde,jazz experimental,hard bop,bebop","Rhino Atlantic",0.607,0.063,11,-15.438,1,0.056,0.717,0.437,0.11,0.186,126.76,4
spotify:track:4CZRe5uF71dgS9gUpoop8m,"Hasta el Cielo, Sin Nubes, Con Todas las Estrellas","El Grito - Suite para Orquesta de Jazz","Jorge López Ruiz",1967,235845,4,false,brunocaivanophy,2026-01-07T16:49:02Z,"jazz latino,free jazz","Columbia",0.374,0.398,0,-13.867,1,0.0515,0.42,0.181,0.1,0.544,149.576,3
spotify:track:4oLmztYOcw02rDTUe7dfNO,"Hocus-Pocus - Remastered 1999/Rudy Van Gelder Edition","The Sidewinder (The Rudy Van Gelder Edition)","Lee Morgan",1999-01-01,385693,28,false,brunocaivanophy,2026-01-08T13:32:43Z,"hard bop,jazz,bebop,baladas de jazz,cool jazz","Blue Note Records",0.458,0.602,5,-8.409,1,0.0429,0.533,0.00000691,0.0924,0.788,184.603,3
spotify:track:6tadSGrUKQXnYRusoqtNx0,"Wild Flower - Remastered1998/Rudy Van Gelder Edition","Speak No Evil (The Rudy Van Gelder Edition)","Wayne Shorter",1966-06-01,366973,32,false,brunocaivanophy,2026-01-08T13:32:57Z,"hard bop,jazz,baladas de jazz,bebop,cool jazz,free jazz,jazz fusión","Blue Note Records",0.385,0.632,7,-7.338,0,0.0343,0.718,0.0000329,0.107,0.431,81.85,3
