Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:20TWMgbMP6B0nMZkNyV2mg,"Water Torture","Slow Traffic To The Right","Bennie Maupin",1977-02-04,293946,31,false,brunocaivanophy,2020-03-27T19:21:33Z,"free jazz,jazz ambient,jazz fusión,jazz funk,jazz experimental","Verve Reissues",0.463,0.393,0,-13.951,1,0.0373,0.619,0.771,0.102,0.476,148.198,4
spotify:track:5AzxdNmNEG4w8fPY7yGKBv,"Knock On Wood","Blue Mode","Reuben Wilson",1970-01-01,371440,11,false,brunocaivanophy,2020-03-27T19:23:56Z,"jazz funk,soul jazz,acid jazz","CM BLUE NOTE (A92)",0.792,0.526,0,-10.672,0,0.0334,0.813,0.907,0.111,0.921,118.276,4
spotify:track:5uIvARK2biH1pVhRBOPYEI,"Ascorbic Acid","Mind Transplant","Alphonse Mouzon",1975,206826,13,false,brunocaivanophy,2020-03-27T19:27:54Z,"jazz fusión,jazz funk","Blue Note Records",0.534,0.95,2,-5.525,1,0.122,0.00755,0.831,0.0824,0.671,96.186,4
spotify:track:2dVMoe6ygTbAmQ8Bz7jTYr,"Ain't Nothing I Can Do","In the Mood with Tyrone Davis (Expanded Edition)","Tyrone Davis",1979,285066,44,false,brunocaivanophy,2020-03-27T19:40:23Z,"blues,zydeco,soul clásico,footwork","Columbia/Legacy",0.664,0.419,10,-11.588,0,0.0482,0.26,0.00000768,0.0758,0.699,135.644,4
spotify:track:2ejIdvo6Bo8QffFSn7fbve,"Mind Transplant","Mind Transplant","Alphonse Mouzon",1975,245760,17,false,brunocaivanophy,2020-03-27T19:28:55Z,"jazz fusión,jazz funk","Blue Note Records",0.39,0.948,7,-5.793,1,0.0462,0.0702,0.865,0.0457,0.776,121.932,3
spotify:track:2BTXvkkF8accRwNkPyLZvy,"You","Dream On (Bonus Track Version)","George Duke",1982,278013,42,false,brunocaivanophy,2020-03-27T19:42:40Z,"jazz funk,jazz fusión,smooth jazz,funk","Epic/Legacy",0.609,0.459,7,-12.828,1,0.0907,0.102,0.000118,0.0989,0.674,84.42,4
spotify:track:5GRCux0IUekOb2SvaAI8jf,"Ronnie's Bonnie","Blue Break Beats","Reuben Wilson",2003-01-01,596933,8,false,brunocaivanophy,2020-03-27T19:25:43Z,"jazz funk,soul jazz,acid jazz","Blue Note Records",0.666,0.428,2,-12.974,0,0.0991,0.745,0.818,0.107,0.715,101.69,4
spotify:track:3riHHRLTFgNfegt7fzdm8i,"Middle Of The Night","No One Home","Lalo Schifrin",1979-01-01,243693,36,false,brunocaivanophy,2020-03-27T19:34:29Z,"jazz brasileño,exótica","Clarence Avant Catalog",0.575,0.685,5,-9.164,1,0.0499,0.414,0.133,0.288,0.788,104.932,4
spotify:track:4LWXJvwI43g8cSJOiHIcjJ,"We Live In Brooklyn, Baby","He's Coming","Roy Ayers Ubiquity",1972,225813,36,false,brunocaivanophy,2020-03-27T19:10:18Z,"jazz funk","Verve Reissues",0.465,0.814,4,-10.684,0,0.0632,0.00675,0.349,0.0648,0.579,99.041,4
spotify:track:70UizQvCKn1wBbEP4jWcjd,"I Miss You","Night Music","Tom Ranier",2014-12-11,451256,1,false,brunocaivanophy,2020-03-27T19:35:55Z,"clásico para todos los gustos,ópera","Jerden",0.589,0.612,5,-15.103,0,0.039,0.459,0.00287,0.0315,0.662,145.041,4
spotify:track:1ED87KotKtaIilIWKsYYc5,"In the Mood","In the Mood with Tyrone Davis (Expanded Edition)","Tyrone Davis",1979,249613,51,false,brunocaivanophy,2020-03-27T19:37:34Z,"blues,zydeco,soul clásico,footwork","Columbia/Legacy",0.599,0.398,7,-10.14,0,0.03,0.201,0.00324,0.245,0.504,69.709,4
spotify:track:1QP66iz2yFovOspMq5XCBo,"Mysterious Traveler","Mysterious Traveller","Weather Report",1974,439426,25,false,brunocaivanophy,2020-03-27T19:49:25Z,"jazz fusión,jazz,jazz funk,free jazz","Columbia/Legacy",0.496,0.702,1,-11.537,0,0.0645,0.472,0.000052,0.104,0.305,101.544,4
spotify:track:1hIGSDRuK4ENgd2F1ol1Jt,"We're In Love","Set Us Free (Reissue)","Reuben Wilson",1971-01-01,209466,32,false,brunocaivanophy,2020-03-27T19:27:02Z,"jazz funk,soul jazz,acid jazz","Blue Note Records",0.55,0.418,9,-12.022,0,0.0306,0.499,0.799,0.0832,0.556,103.528,4
spotify:track:3BrqCE3i8mh1tUil36Kg8G,"Hot Rod","Love Bug","Reuben Wilson",1969-01-01,387026,29,false,brunocaivanophy,2020-03-27T19:24:44Z,"jazz funk,soul jazz,acid jazz","Blue Note Records",0.752,0.711,0,-10.765,0,0.0618,0.422,0.76,0.0745,0.829,89.624,4
spotify:track:5Fse8BFC410yZ4kpVqBCHt,"Morning Sunrise","The Sisters","Weldon Irvine",2016-12-09,199320,47,false,brunocaivanophy,2020-03-27T19:51:09Z,"jazz funk","Nature Sounds / Nodlew Music",0.482,0.557,9,-7.645,0,0.0487,0.132,0.731,0.201,0.54,135.367,4
spotify:track:2CPcIs5c9AzEH1dUyjcsat,"Music Is the Key","Sinbad","Weldon Irvine",1976,458187,26,false,brunocaivanophy,2020-03-27T19:52:58Z,"jazz funk","RCA Records Label",0.537,0.326,7,-12.707,1,0.0358,0.509,0.00719,0.122,0.526,112.497,4
spotify:track:4qQN4aLR4pCjmXkhKR909p,"Cosmic Funk","Cosmic Funk","Lonnie Liston Smith and the Cosmic Echoes",2014-04-28,336866,0,false,brunocaivanophy,2020-03-27T20:33:22Z,"","Ace Records",0.552,0.777,2,-10.498,1,0.0497,0.708,0.0696,0.12,0.922,99.802,4
spotify:track:7mK4xGqWitv8H5Wsqm1xO7,"Great George","Navarro Con Polenta","Jorge Navarro",1977-09-18,431546,1,false,brunocaivanophy,2020-03-27T20:36:33Z,"","RP Music",0.446,0.311,2,-19.273,1,0.0875,0.393,0.774,0.11,0.369,78.185,4
spotify:track:39eFFeKv7QaTBIukk7TYVu,"Summer In The City","You've Got It Bad Girl","Quincy Jones",1973-01-01,244440,59,false,brunocaivanophy,2020-03-27T20:38:48Z,"soul jazz,big band,quiet storm","A&M JAZZ",0.572,0.281,9,-16.547,0,0.0448,0.592,0.296,0.102,0.345,81.386,4
spotify:track:0kmAuNheB4u0rHToopLLzd,"I Love You","Sinbad","Weldon Irvine",1976,184358,36,false,brunocaivanophy,2020-03-27T19:52:01Z,"jazz funk","RCA Records Label",0.607,0.7,1,-11.037,1,0.0395,0.729,0.000477,0.226,0.965,94.216,4
spotify:track:0Yp603BgzIKDDcSUBrYYba,"One Hundred Ways","The Dude","Quincy Jones;James Ingram",1981-03-28,259040,56,false,brunocaivanophy,2020-03-27T20:42:01Z,"soul jazz,big band,quiet storm,yacht rock","A&M",0.626,0.25,3,-17.499,1,0.0503,0.817,0.0000433,0.0668,0.345,90.103,4
spotify:track:3Dpp4hQD1x3waGaSLZsSs8,"Summer Nights","Visions of a New World","Lonnie Liston Smith and the Cosmic Echoes",2015-07-27,305613,0,false,brunocaivanophy,2020-03-27T20:35:00Z,"","Ace Records",0.531,0.395,5,-11.835,0,0.0288,0.406,0.0011,0.0948,0.384,106.159,4
spotify:track:51PN4Gw7lx0uIfRKqYAybY,"Funk Around the Punk","Cortex, Vol. 2","Cortex",1977,200226,38,false,brunocaivanophy,2020-12-08T23:23:53Z,"jazz fusión,jazz funk","Sonodisc",0.592,0.578,7,-11.431,1,0.0633,0.302,0.909,0.104,0.929,113.857,4
spotify:track:0f5jVx9HY04n32qorpbAKb,"May Day","Jazz Street","Jaco Pastorius;Brian Melvin",1989,393600,0,false,brunocaivanophy,2020-03-27T20:50:57Z,"jazz fusión,jazz funk,jazz,free jazz","Timeless Records",0.578,0.572,0,-12.311,1,0.0493,0.086,0.228,0.075,0.647,128.118,4
spotify:track:397fxHew7NyjryGWGr1Imy,"Baby, This Love I Have","Adventures In Paradise","Minnie Riperton",1975-05-22,250866,64,false,brunocaivanophy,2020-03-27T20:54:00Z,"","CAPITOL CATALOG MKT (C92)",0.59,0.438,6,-12.594,0,0.0508,0.292,0.00216,0.103,0.727,83.506,4
spotify:track:3qVGz2hYGmfoDCcrjMkJRJ,"Jazz Carnival","Light as a Feather","Azymuth",2012-11-26,572640,17,false,brunocaivanophy,2020-03-27T20:57:08Z,"jazz brasileño,jazz funk,jazz fusión,acid jazz","Far Out Recordings",0.542,0.926,2,-9.9,0,0.0444,0.0456,0.784,0.151,0.754,133.886,4
spotify:track:4s7qwh3ETscwgFAUzwst3o,"Body Heat","Body Heat","Quincy Jones",1974-01-01,241133,0,false,brunocaivanophy,2020-03-27T20:40:21Z,"soul jazz,big band,quiet storm","A&M JAZZ",0.343,0.401,1,-17.879,0,0.0442,0.504,0.00295,0.0572,0.67,172.39,4
spotify:track:0Pq0mOdgFXTezl6mMt8a39,"San Juan Sunset","Love Island","Deodato",1978,255533,51,false,brunocaivanophy,2020-03-27T21:01:04Z,"jazz funk,jazz brasileño,jazz fusión","Rhino/Warner Records",0.597,0.263,7,-21.112,0,0.0284,0.959,0.9,0.134,0.262,94.44,4
spotify:track:6BTVnPsyFIIXrQ56MP95UG,"Modaji","Marching In The Street","Harvey Mason",1975-03-24,411880,20,false,brunocaivanophy,2020-06-01T17:40:12Z,"jazz funk,post-disco,smooth jazz","Arista",0.614,0.276,2,-13.861,1,0.09,0.811,0.829,0.117,0.489,92.403,4
spotify:track:1xkOg49ZxldiM1ioIudwUS,"Could Heaven Ever Be Like This","Turn This Mutha Out","Idris Muhammad",1977,516586,53,false,brunocaivanophy,2020-05-20T01:03:34Z,"jazz funk,soul jazz","CTI",0.755,0.842,2,-7.293,0,0.129,0.388,0.541,0.105,0.798,123.203,4
spotify:track:6ipO2COc25UhJu9tKCkNsd,"Red Baron","Spectrum","Billy Cobham",1973,396666,48,false,brunocaivanophy,2020-06-04T20:55:25Z,"jazz fusión,jazz funk,jazz","Rhino Atlantic",0.609,0.396,7,-13.846,1,0.044,0.0184,0.849,0.0721,0.355,84.398,4
spotify:track:2fmXnPfzguSp3zKDibCBgv,"Mister Magic","Mister Magic","Grover Washington, Jr.",1974,541826,50,false,brunocaivanophy,2020-03-27T21:05:32Z,"soul jazz,smooth jazz","Motown",0.734,0.64,5,-8.471,0,0.0661,0.00606,0.37,0.0602,0.868,103.812,4
spotify:track:0bRXwKfigvpKZUurwqAlEh,"Lovely Day","Menagerie","Bill Withers",1977-10-29,257157,79,false,brunocaivanophy,2020-05-21T19:40:02Z,"soul","Columbia/Legacy",0.692,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,97.923,4
spotify:track:4IDdUssauEYJ9kTit6tOU6,"Chicken","Broadway Blues","Jaco Pastorius;Peter Lübke;Biréli Lagrène",1999,351599,42,false,brunocaivanophy,2020-03-27T20:51:28Z,"jazz fusión,jazz funk,jazz,jazz francés","Jazzpoint",0.604,0.574,5,-13.938,0,0.0381,0.658,0.851,0.0994,0.755,91.94,4
spotify:track:1m3BAsNsQAaSNMD2M6vlKY,"Breezin'","Breezin'","George Benson",1976,341733,62,false,brunocaivanophy,2020-03-27T21:07:11Z,"smooth jazz,yacht rock,jazz funk,soul jazz","Rhino/Warner Records",0.682,0.752,2,-9.521,1,0.0454,0.476,0.863,0.0768,0.964,81.081,4
spotify:track:2TKtWzubV60Y6fs0A0qecr,"Pieces of a Dream","Pieces Of A Dream","Pieces Of A Dream",1981,305266,23,false,brunocaivanophy,2020-05-18T18:55:00Z,"smooth jazz,jazz funk,jazz","Rhino/Elektra",0.719,0.455,0,-13.194,1,0.0344,0.219,0.898,0.0423,0.784,134.366,4
spotify:track:2H5nsVLjDwWsxfyajm0lVS,"Pick up the Pieces","Average White Band","Average White Band",1974,234586,56,false,brunocaivanophy,2020-03-27T21:17:09Z,"funk","Vex",0.77,0.858,10,-7.086,0,0.0492,0.0106,0.685,0.0298,0.76,109.883,4
spotify:track:62VWmsNoDmqT0Mj9oHHFVh,"Strasbourg / St. Denis","Earfood","Roy Hargrove",2008-01-01,278626,53,false,brunocaivanophy,2020-03-27T21:18:40Z,"jazz,baladas de jazz,jazz latino","Universal Music Group International",0.701,0.445,1,-10.583,1,0.0834,0.149,0.59,0.0963,0.405,103.004,4
spotify:track:7b8s4Z0abQQ4x4jpct4GjR,"Cissy Strut","Funkify Your Life: The Meters Anthology","The Meters",1995,185226,47,false,brunocaivanophy,2020-03-27T21:19:06Z,"funk,soul,jazz funk","Rhino",0.521,0.799,0,-11.993,1,0.097,0.106,0.732,0.332,0.709,175.921,4
spotify:track:6gqkHMI3iB36C0c8IjTQW4,"Still A Friend Of Mine","Positivity","Incognito",1993,337760,0,false,brunocaivanophy,2020-03-27T21:22:08Z,"acid jazz,jazz funk,smooth jazz","Talkin' Loud",0.655,0.543,9,-14.134,1,0.0325,0.237,0.00786,0.303,0.858,86.811,4
spotify:track:4TxBGpTxrNvRNhF39Dl3NQ,"Mornin'","Jarreau","Al Jarreau",1983,258399,57,false,brunocaivanophy,2020-03-27T21:23:43Z,"yacht rock,smooth jazz,jazz vocal,jazz","Rhino",0.58,0.464,2,-13.252,1,0.0339,0.19,0.00003,0.263,0.563,89.775,4
spotify:track:0TDRYy15iHChJ2UV25fY71,"Winter Sadness","Kool Jazz","Kool & The Gang",1973,307226,41,false,brunocaivanophy,2020-03-27T21:28:38Z,"disco,funk","Island Mercury",0.363,0.322,9,-17.194,0,0.0278,0.412,0.229,0.127,0.573,146.441,4
spotify:track:2kCbcpiqCmBlgi8qAnikGe,"Penny Arcade","Penny Arcade","Joe Farrell",1973,288266,6,false,brunocaivanophy,2020-05-15T05:04:21Z,"jazz funk,jazz fusión,hard bop","Legacy Recordings",0.551,0.981,10,-4.683,1,0.0752,0.27,0.836,0.127,0.853,127.872,4
spotify:track:0UQfMlppmrkr9Xp1g3K6Mo,"Love Song","Sun Goddess","Ramsey Lewis;Paul Srrano",1974-10-02,354269,25,false,brunocaivanophy,2020-06-01T17:34:35Z,"jazz funk,smooth jazz,soul jazz,northern soul,jazz,jazz fusión","Columbia",0.414,0.824,2,-8.172,1,0.0455,0.0355,0.00288,0.112,0.506,90.252,4
spotify:track:3UvkoYw8FicuTMDPlkv0IB,"Come Running to Me","Sunlight","Herbie Hancock",1978-06,507953,29,false,brunocaivanophy,2020-03-27T21:31:33Z,"jazz,jazz fusión,jazz funk,hard bop,cool jazz","Columbia",0.563,0.355,2,-14.87,0,0.033,0.617,0.257,0.12,0.501,122.224,3
spotify:track:4nGThHUqKDfFsQ7XRZ6IhK,"Is It You?","Rit, Vol. 1","Lee Ritenour",1981-01-01,269653,0,false,brunocaivanophy,2020-03-27T21:42:02Z,"smooth jazz,jazz fusión,yacht rock,jazz funk,jazz,cool jazz,jazz pop","Craft Recordings",0.715,0.384,10,-16.362,1,0.0457,0.584,0.00758,0.285,0.818,82.365,4
spotify:track:0LMlUB9DF3YcBxR77b8jqQ,"Símil Bahion - Instrumental","Mondo Di Cromo","Luis Alberto Spinetta",1983,173360,18,false,brunocaivanophy,2020-03-27T21:46:56Z,"rock argentino,rock latino,rock en español","Universal Music Argentina S.A.",0.701,0.189,6,-19.629,0,0.0626,0.177,0.87,0.102,0.35,88.424,4
spotify:track:6DXWgxK5df3xJEIl38RU0h,"Bobberty - Theme from Something Else","Another Fine Tune You've Got Me Into","Gilgamesh",1978-12-31,638037,12,false,brunocaivanophy,2020-05-18T18:08:39Z,"rock progresivo,jazz fusión,art rock,krautrock","Charly",0.363,0.242,2,-19.109,1,0.0335,0.858,0.724,0.0916,0.218,104.639,4
spotify:track:5dxRmXw3CeUEvWeALoJ1b2,"Midnight Rendezvous","Asian Dreamer","CASIOPEA",2017-11-01,278240,38,false,brunocaivanophy,2020-03-27T21:25:28Z,"jazz fusión,city pop,jazz funk,jazz","PONY CANYON INC.",0.699,0.501,4,-10.412,0,0.037,0.691,0.475,0.326,0.487,96.017,4
spotify:track:190Tz6CYjyOAq5ypbV8CFi,"Matinee Idol","Yellowjackets","Yellowjackets",1981-06-10,312373,42,false,brunocaivanophy,2020-03-27T21:56:14Z,"jazz fusión,smooth jazz,jazz,jazz funk","Warner Records",0.61,0.647,0,-15.759,1,0.0378,0.175,0.926,0.0421,0.889,108.528,4
spotify:track:6gKEaF9pXQ2viM7N6sWApT,"Valentine Love (feat. Michael Henderson & Jean Carn)","Saturday Night Special (Expanded Edition)","Norman Connors;Michael Henderson;Jean Carn",2014-08-22,228951,17,false,brunocaivanophy,2020-03-28T01:26:51Z,"quiet storm,soul de Filadelfia,soul clásico,jazz funk,post-disco","Legacy Recordings",0.587,0.479,4,-8.652,0,0.0535,0.218,0.00000947,0.128,0.323,96.665,4
spotify:track:0VBs2cNVl2YSfZEwAsrC6s,"Chunky","Two Headed Freap","Ronnie Foster",1972,293200,27,false,brunocaivanophy,2020-04-05T18:37:33Z,"jazz funk,soul jazz,jazz fusión","Blue Note Records",0.392,0.82,1,-8.949,0,0.0338,0.417,0.907,0.199,0.864,132.405,4
spotify:track:7tXk7fCoylRmA4icZBtD5w,"Keep Your Eye On The Sparrow","Discovered Again! Plus!","Dave Grusin",1976,259000,12,false,brunocaivanophy,2020-05-04T04:43:57Z,"smooth jazz,jazz fusión,jazz","Sheffield Lab Inc.",0.569,0.457,7,-16.529,1,0.0343,0.45,0.81,0.106,0.757,123.604,4
spotify:track:6NNfA0ej3KbnbJ5O1rT0vZ,"Super Strut","Deodato 2","Deodato",1973,536826,28,false,brunocaivanophy,2020-05-11T23:38:17Z,"jazz funk,jazz brasileño,jazz fusión","Epic",0.434,0.868,2,-11.397,0,0.048,0.335,0.78,0.132,0.877,122.056,4
spotify:track:4br0Qht8U7HARm7m6AWVer,"As Long As It Lasts","Rainbow Seeker","Joe Sample",1978-01-01,248964,12,false,brunocaivanophy,2020-04-05T19:04:29Z,"smooth jazz,jazz,cool jazz,jazz funk,jazz fusión,jazz vocal","Blue Thumb",0.736,0.6,2,-13.578,0,0.0531,0.491,0.739,0.0526,0.893,91.921,4
spotify:track:4mraRJO2iZA5WQ5dxlSQx9,"Heather","Crosswinds","Billy Cobham",1974,520533,40,false,brunocaivanophy,2020-04-17T07:06:52Z,"jazz fusión,jazz funk,jazz","Rhino Atlantic",0.351,0.0079,10,-27.866,0,0.0323,0.964,0.944,0.0949,0.041,132.805,4
spotify:track:1arQkJAMuAocgu98LBHvpC,"It's Changed","Afrodesia","Dr. Lonnie Smith;George Benson;Ron Carter;Joe Lovano",2005-01-01,372733,0,false,brunocaivanophy,2020-04-19T18:26:01Z,"jazz funk,soul jazz,hard bop,jazz,smooth jazz,yacht rock,bebop,cool jazz,baladas de jazz","LRC Ltd. / Groove Merchant Records",0.618,0.348,0,-18.323,0,0.0457,0.761,0.906,0.0709,0.65,91.407,4
spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,"Ain't No Sunshine","Just As I Am","Bill Withers",1971-05-01,126458,83,false,brunocaivanophy,2020-04-28T22:31:05Z,"soul","Columbia/Legacy",0.527,0.415,4,-11.451,0,0.122,0.457,0.0000172,0.117,0.515,78.169,4
spotify:track:6zHhmNqcs0XvAOXJAUHWOg,"Modaji","One Of A Kind","Dave Grusin",1977,458960,15,false,brunocaivanophy,2020-05-04T04:45:36Z,"smooth jazz,jazz fusión,jazz","GRP",0.633,0.266,2,-17.466,1,0.0466,0.335,0.513,0.0981,0.474,86.958,4
spotify:track:5qu1Z8G7lgxklogIAFQmUU,"Stepping Stones","Shout It Out","Patrice Rushen",1977,302200,22,false,brunocaivanophy,2020-05-08T02:03:47Z,"post-disco,jazz funk,disco,funk","Prestige",0.607,0.689,6,-9.519,0,0.027,0.758,0.905,0.0751,0.688,103.04,4
spotify:track:1r27r8RJEX2Rq3Kr3Afbhv,"Back Seat Betty - Live at Avery Fisher Hall/Lincoln Center, New York, NY - July 1981","We Want Miles (Expanded Edition)","Miles Davis",1982-05,497840,0,false,brunocaivanophy,2020-05-09T02:11:25Z,"jazz,cool jazz,hard bop,bebop,jazz fusión,baladas de jazz,free jazz","Columbia/Legacy",0.417,0.909,5,-7.415,0,0.118,0.0524,0.689,0.388,0.616,172.381,4
spotify:track:6QdiU8vE2DBJIeH4Uv8oEX,"Step 'N' Thru","Reed Seed","Grover Washington, Jr.",1978-01-01,375186,18,false,brunocaivanophy,2020-05-21T19:37:54Z,"soul jazz,smooth jazz","Verve Reissues",0.534,0.44,2,-13.071,1,0.0497,0.0522,0.000519,0.0679,0.514,112.665,4
