Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6Z995lIelZVcBdHafhiDx2,"Chopchi","Transmutación","Pipi Piazzolla Trio",2015-05-12,328533,0,false,brunocaivanophy,2025-04-11T16:19:18Z,"jazz fusión","Club del Disco",0.563,0.478,6,-14.603,0,0.0469,0.327,0.558,0.0482,0.712,96.928,5
spotify:track:16nJl8NnriCJxraco5Zssm,"Better Git It in Your Soul","Mingus Ah Um","Charles Mingus",1959,444666,47,false,brunocaivanophy,2025-04-11T16:21:41Z,"jazz,hard bop,bebop,free jazz,cool jazz,baladas de jazz","Columbia/Legacy",0.457,0.548,5,-12.486,0,0.0551,0.111,0.00016,0.103,0.76,88.8,4
spotify:track:4Vkk3iD1VrENHJEACNddvt,"Moanin'","Moanin' (Expanded Edition)","Art Blakey & The Jazz Messengers",1959-01-01,570720,59,false,brunocaivanophy,2025-04-11T16:21:49Z,"hard bop,jazz,bebop,cool jazz","Blue Note Records",0.612,0.493,5,-8.589,0,0.0467,0.804,0.266,0.202,0.484,126.358,4
spotify:track:1dZHIbmuBDAwXfQOM4dyM3,"The Sidewinder - Remastered 1999/Rudy Van Gelder Edition","The Sidewinder (The Rudy Van Gelder Edition)","Lee Morgan",1999-01-01,625293,46,false,brunocaivanophy,2025-04-11T16:21:55Z,"hard bop,jazz,bebop,baladas de jazz,cool jazz","Blue Note Records",0.473,0.67,8,-7.756,1,0.0353,0.446,0.00000315,0.0957,0.808,152.484,4
spotify:track:7iu2Oae1eI295Ay086GNFt,"Here I Am - Rudy Van Gelder Edition/Remastered 2003","Byrd In Hand","Donald Byrd",1959,505080,20,false,brunocaivanophy,2025-04-11T16:22:01Z,"hard bop,jazz funk,jazz,soul jazz,jazz fusión,acid jazz","Blue Note Records",0.55,0.391,3,-11.853,0,0.0738,0.835,0.738,0.0761,0.575,117.536,4
spotify:track:6S5vGVyWqxCXkBwrF32wHJ,"Charcoal Blues - Remastered 2004 / Rudy Van Gelder Edition","Night Dreamer","Wayne Shorter",1964-11-01,414466,27,false,brunocaivanophy,2025-04-11T16:22:10Z,"hard bop,jazz,baladas de jazz,bebop,cool jazz,free jazz,jazz fusión","Blue Note Records",0.553,0.45,0,-9.478,0,0.0382,0.836,0.0000228,0.284,0.564,129.133,4
spotify:track:4Sd3IwEYdoyTsFl9Tfp6WX,"Decision - Remastered 1999","Sonny Rollins","Sonny Rollins",1957,478453,22,false,brunocaivanophy,2025-04-11T16:22:27Z,"hard bop,jazz,bebop,baladas de jazz,cool jazz,free jazz","Blue Note Records",0.666,0.308,5,-9.272,0,0.0564,0.889,0.76,0.0764,0.574,113.025,4
spotify:track:69k61OD5QalC2EcDgzjA8f,"Backstage Sally - Remastered 2003/Rudy Van Gelder Edition","Buhaina's Delight (Rudy Van Gelder Edition / Remastered)","Art Blakey & The Jazz Messengers",1963-07-01,358440,32,false,brunocaivanophy,2025-04-11T16:22:46Z,"hard bop,jazz,bebop,cool jazz","Blue Note Records",0.546,0.428,10,-11.224,0,0.0402,0.623,0.000856,0.31,0.558,119.845,4
spotify:track:7dZhndMC31yTsQuaCfhOuy,"Down Home","Quartet / Quintet / Sextet","Lou Donaldson",1957-05-24,201226,12,false,brunocaivanophy,2025-04-11T16:22:57Z,"hard bop,jazz,soul jazz,bebop,baladas de jazz,jazz funk,cool jazz","CM BLUE NOTE (A92)",0.54,0.425,3,-7.539,1,0.0339,0.854,0.00259,0.221,0.384,83.332,4
spotify:track:4hme7npk4H6RFPaGtPnZIR,"Funk-Cosity - Rudy Van Gelder Edition/2007 Remaster","Undercurrent (Rudy Van Gelder Edition/2007 Remaster)","Kenny Drew",1961,505706,26,false,brunocaivanophy,2025-04-11T16:23:20Z,"hard bop,baladas de jazz,bebop,jazz,cool jazz","Blue Note Records",0.552,0.498,5,-8.531,1,0.0371,0.675,0.000264,0.0913,0.439,131.847,4
spotify:track:0GnJRtik72z8lfExaKjzbP,"Berklee Waltz - Remasterizado 2023","B.A. Jazz by Jorge López Ruiz (Remasterizado 2023)","Jorge López Ruiz;Gato Barbieri;Roberto “Fats” Fernandez;Baby López Furst;Pichi Mazzei",1961-10-01,152746,6,false,brunocaivanophy,2025-04-11T16:24:13Z,"jazz latino,free jazz,smooth jazz,jazz afrocubano,jazz,jazz experimental","RP music - Radoszynski Producciones S.A.",0.604,0.427,5,-9.978,1,0.0274,0.696,0.0000487,0.0867,0.74,78.22,3
spotify:track:3hQzIJIiWk9oQ7FzE85uOt,"Moritat","Saxophone Colossus","Sonny Rollins;Tommy Flanagan;Doug Watkins;Max Roach",1957-04,601706,32,false,brunocaivanophy,2025-04-11T16:26:34Z,"hard bop,jazz,bebop,baladas de jazz,cool jazz,free jazz","Prestige",0.494,0.529,7,-7.596,0,0.0409,0.622,0.0000985,0.325,0.57,82.203,4
spotify:track:1uvSm8fz9F8Jk8kzdQpgyw,"Full House - Live","Full House [Keepnews Collection] (Remastered)","Wes Montgomery",1962,556080,18,false,brunocaivanophy,2025-04-11T16:26:44Z,"jazz,hard bop,cool jazz,bebop,baladas de jazz","Riverside",0.506,0.448,5,-14.237,0,0.0554,0.661,0.173,0.74,0.824,182.161,3
spotify:track:7kyVr98xvHWhoitiv6tEAX,"Well, You Needn't","Monk's Music [Original Jazz Classics Remasters]","Thelonious Monk Septet",1957,683666,29,false,brunocaivanophy,2025-04-11T16:26:57Z,"hard bop,jazz,bebop","Original Jazz Classics",0.463,0.299,5,-14.538,0,0.0351,0.704,0.00202,0.115,0.491,89.918,4
spotify:track:0wegLTw4radMpYyw28dIVQ,"Johnny's Blue","Like Someone In Love","Art Blakey & The Jazz Messengers",1967-08-01,552000,25,false,brunocaivanophy,2025-05-12T02:58:51Z,"hard bop,jazz,bebop,cool jazz","Blue Note Records",0.495,0.445,5,-11.374,0,0.15,0.725,0.0386,0.135,0.684,174.875,4
spotify:track:4fTV2tXbeAeTaIfFIDoF4H,"I Could Write A Book","Relaxin' With The Miles Davis Quintet","Miles Davis Quintet",1958,308466,41,false,brunocaivanophy,2025-05-12T02:59:04Z,"jazz,hard bop,cool jazz,bebop,baladas de jazz","Prestige",0.622,0.604,3,-6.33,1,0.0385,0.757,0.00619,0.22,0.781,114.239,4
spotify:track:2gezUgQGPcgKwReH1Wb87V,"Lester Left Town - Remastered 2005","The Big Beat (The Rudy Van Gelder Edition)","Art Blakey & The Jazz Messengers",2005-01-01,385573,29,false,brunocaivanophy,2025-05-12T02:59:05Z,"hard bop,jazz,bebop,cool jazz","Blue Note Records",0.592,0.67,0,-6.706,0,0.038,0.773,0.0721,0.122,0.619,103.119,4
spotify:track:0ktF9RqAYEPb8Zd9lEkZCP,"The Inch Worm","Coltrane (Deluxe Edition - Rudy Van Gelder Remaster)","John Coltrane Quartet",1962,374306,23,false,brunocaivanophy,2025-05-12T02:59:08Z,"jazz,baladas de jazz,cool jazz,hard bop,free jazz,bebop","Impulse!",0.342,0.437,5,-10.745,0,0.0346,0.444,0,0.0983,0.65,169.685,3
spotify:track:1CjOTJuTqKOsUl8kGMIspd,"Strollin'","100+ Jazz Classics","Kenny Clarke",2010-11-09,265346,2,false,brunocaivanophy,2025-05-12T02:59:25Z,"bebop,hard bop,jazz francés,cool jazz,jazz","Classic Music International",0.617,0.323,10,-12.794,0,0.0381,0.577,0.00214,0.128,0.755,105.373,4
spotify:track:5jka4FePXPrhj2fkH0VkVX,"'Round Midnight","New Bottle Old Wine","The Gil Evans Orchestra",1958-09-01,244794,11,false,brunocaivanophy,2025-05-12T02:59:31Z,"cool jazz,big band,jazz,hard bop,bebop","CM BLUE NOTE (A92)",0.257,0.0622,4,-20.17,0,0.0333,0.958,0.342,0.322,0.127,86.543,3
spotify:track:3hp2RkqoAJsJkeViM8pJi6,"Samba Novo","Em Som Maior","Sambrasa Trio",2018-01-01,161753,14,false,brunocaivanophy,2025-12-08T18:44:10Z,"jazz brasileño,jazz latino,bossa nova","Ola Records",0.538,0.475,7,-14.86,1,0.0314,0.797,0.947,0.167,0.738,100.167,4
spotify:track:7JWsnxzGX5kKOgSBkpNHcC,"Cheryl","Mad Bebop","Bud Powell;Dexter Gordon Quintet",2004-03-09,179933,16,false,brunocaivanophy,2025-12-18T17:19:54Z,"bebop,jazz,hard bop,cool jazz","Savoy",0.457,0.547,9,-10.539,0,0.112,0.791,0.00022,0.145,0.792,179.725,4
spotify:track:0qxiaagtTvTeNvzxHHc441,"Speak No Evil - Remastered1998/Rudy Van Gelder Edition","Speak No Evil (The Rudy Van Gelder Edition)","Wayne Shorter",1966-06-01,503786,46,false,brunocaivanophy,2025-12-30T15:43:51Z,"hard bop,jazz,baladas de jazz,bebop,cool jazz,free jazz,jazz fusión","Blue Note Records",0.459,0.632,5,-7.153,0,0.0406,0.612,0,0.274,0.517,106.338,3
spotify:track:6CW3Rir0LHM0wSaBAgtK1U,"Blue 7 - Rudy Van Gelder Remaster 1956","Saxophone Colossus","Sonny Rollins;Tommy Flanagan;Doug Watkins;Max Roach",1957-04,677426,34,false,brunocaivanophy,2025-12-30T15:43:56Z,"hard bop,jazz,bebop,baladas de jazz,cool jazz,free jazz","Prestige",0.533,0.419,0,-11.708,0,0.035,0.6,0.00806,0.109,0.487,133.292,4
spotify:track:2rni8t97ifMgEyDrhc9w0z,"Nica's Dream","The Jazz Messengers","Art Blakey & The Jazz Messengers",1956,708933,28,false,brunocaivanophy,2025-12-30T15:44:03Z,"hard bop,jazz,bebop,cool jazz","Columbia/Legacy",0.507,0.366,10,-12.696,0,0.0352,0.678,0.000364,0.205,0.636,96.887,4
spotify:track:0fYXEHGIJqfimplx8Y4683,"Dat Dere - Remastered 2005","The Big Beat (The Rudy Van Gelder Edition)","Art Blakey & The Jazz Messengers",2005-01-01,527040,44,false,brunocaivanophy,2025-12-30T15:44:09Z,"hard bop,jazz,bebop,cool jazz","Blue Note Records",0.718,0.523,0,-6.638,0,0.0427,0.802,0.0944,0.14,0.576,126.534,4
spotify:track:2BhU0Hl5OatWiCW93pE2b8,"Remember - 1999/ Remastered","Soul Station","Hank Mobley",1960-10-01,342333,50,false,brunocaivanophy,2025-12-30T15:44:27Z,"hard bop,jazz,bebop,baladas de jazz,cool jazz","Blue Note Records",0.539,0.403,8,-9.168,1,0.0531,0.794,0.000613,0.278,0.699,165.301,4
